1, ocean, minecraft:ocean, MONSTER, minecraft:spider, 30, 1, 2
17854, nether, starmute:quartz_flats, MONSTER, geode:quartzgeode, 20, 1, 1
17855, nether, starmute:quartz_flats, MONSTER, geode:lapisgeode, 20, 1, 1
17856, nether, starmute:quartz_flats, MONSTER, geode:irongeode, 20, 1, 1
17857, nether, starmute:quartz_flats, MONSTER, geode:goldgeode, 20, 1, 1
17858, nether, starmute:quartz_flats, MONSTER, geode:glowstonegeode, 20, 1, 1
17859, nether, starmute:quartz_flats, MONSTER, geode:emeraldgeode, 20, 1, 1
17860, nether, starmute:quartz_flats, MONSTER, geode:diamondgeode, 25, 1, 1
17861, nether, starmute:quartz_flats, MONSTER, geode:coalgeode, 20, 1, 1
17862, nether, starmute:quartz_flats, MONSTER, minecraft:zombified_piglin, 5, 1, 4
17863, nether, starmute:quartz_flats, CREATURE, minecraft:strider, 30, 1, 2
17864, nether, starmute:quartz_flats, CREATURE, untitledduckmod:duck, 22, 1, 2
17865, nether, starmute:quartz_flats, CREATURE, untitledduckmod:goose, 22, 1, 2
17866, nether, starmute:quartz_hills, MONSTER, minecraft:ghast, 30, 8, 8
17867, nether, starmute:quartz_hills, MONSTER, minecraft:skeleton, 30, 1, 5
17868, nether, starmute:quartz_hills, MONSTER, minecraft:magma_cube, 10, 1, 1
17869, nether, starmute:quartz_hills, MONSTER, geode:redstonegeode, 20, 1, 1
17870, nether, starmute:quartz_hills, MONSTER, geode:quartzgeode, 20, 1, 1
17871, nether, starmute:quartz_hills, MONSTER, geode:lapisgeode, 20, 1, 1
17872, nether, starmute:quartz_hills, MONSTER, geode:irongeode, 20, 1, 1
17873, nether, starmute:quartz_hills, MONSTER, geode:goldgeode, 20, 1, 1
17874, nether, starmute:quartz_hills, MONSTER, geode:glowstonegeode, 20, 1, 1
17875, nether, starmute:quartz_hills, MONSTER, geode:emeraldgeode, 20, 1, 1
17876, nether, starmute:quartz_hills, MONSTER, geode:diamondgeode, 25, 1, 1
17877, nether, starmute:quartz_hills, MONSTER, geode:coalgeode, 20, 1, 1
17878, nether, starmute:quartz_hills, MONSTER, minecraft:zombified_piglin, 5, 1, 4
17879, nether, starmute:quartz_hills, CREATURE, minecraft:strider, 30, 1, 2
17880, nether, starmute:quartz_hills, CREATURE, untitledduckmod:duck, 22, 1, 2
17881, nether, starmute:quartz_hills, CREATURE, untitledduckmod:goose, 22, 1, 2
17882, jungle, tropicraft:rainforest_hills, MONSTER, minecraft:parrot, 15, 1, 2
17883, jungle, tropicraft:rainforest_hills, MONSTER, tropicraft:v_monkey, 15, 1, 3
17884, jungle, tropicraft:rainforest_hills, MONSTER, tropicraft:iguana, 15, 4, 4
17885, jungle, tropicraft:rainforest_hills, MONSTER, tropicraft:tropicreeper, 5, 1, 2
17886, jungle, tropicraft:rainforest_hills, MONSTER, tropicraft:eih, 5, 1, 1
17887, jungle, tropicraft:rainforest_hills, MONSTER, tropicraft:tropiskelly, 8, 2, 4
17888, jungle, tropicraft:rainforest_hills, MONSTER, tropicraft:tropi_spider, 8, 2, 2
17889, jungle, tropicraft:rainforest_hills, MONSTER, tropicraft:tapir, 15, 2, 4
17890, jungle, tropicraft:rainforest_hills, MONSTER, tropicraft:white_lipped_peccary, 15, 2, 4
17891, jungle, tropicraft:rainforest_hills, MONSTER, tropicraft:jaguar, 5, 1, 2
17892, jungle, tropicraft:rainforest_hills, MONSTER, tropicraft:hummingbird, 10, 3, 5
17893, jungle, tropicraft:rainforest_hills, MONSTER, tropicraft:spider_monkey, 15, 5, 8
17894, jungle, tropicraft:rainforest_hills, MONSTER, geode:redstonegeode, 30, 1, 1
17895, jungle, tropicraft:rainforest_hills, MONSTER, geode:quartzgeode, 45, 1, 1
17896, jungle, tropicraft:rainforest_hills, MONSTER, geode:lapisgeode, 35, 1, 1
17897, jungle, tropicraft:rainforest_hills, MONSTER, geode:irongeode, 40, 1, 1
17898, jungle, tropicraft:rainforest_hills, MONSTER, geode:goldgeode, 35, 1, 1
17899, jungle, tropicraft:rainforest_hills, MONSTER, geode:glowstonegeode, 45, 1, 1
17900, jungle, tropicraft:rainforest_hills, MONSTER, geode:emeraldgeode, 45, 1, 1
17901, jungle, tropicraft:rainforest_hills, MONSTER, geode:diamondgeode, 25, 1, 1
17902, jungle, tropicraft:rainforest_hills, MONSTER, geode:coalgeode, 50, 1, 1
17903, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:zombieswith_door, 16, 1, 1
17904, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:zombiesina_barrel, 20, 1, 1
17905, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:wither_strider, 24, 1, 1
17906, jungle, tropicraft:rainforest_hills, MONSTER, touhou_little_maid:fairy, 20, 2, 6
17907, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
17908, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
17909, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:seared_spirit, 5, 1, 1
17910, jungle, tropicraft:rainforest_hills, MONSTER, neapolitan:plantain_spider, 80, 3, 5
17911, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:restless_spirit, 40, 1, 1
17912, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:phantom_creeper, 17, 1, 1
17913, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:nightmare_stalker, 7, 1, 1
17914, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 7, 1, 1
17915, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:dread_hound, 24, 3, 5
17916, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
17917, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
17918, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:dark_vortex, 20, 1, 1
17919, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:bonescaller, 15, 1, 1
17920, jungle, tropicraft:rainforest_hills, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 1
17921, jungle, tropicraft:rainforest_hills, CREATURE, minecraft:ocelot, 10, 1, 1
17922, jungle, tropicraft:rainforest_hills, CREATURE, minecraft:parrot, 10, 1, 2
17923, jungle, tropicraft:rainforest_hills, CREATURE, tropicraft:tree_frog, 25, 2, 5
17924, jungle, tropicraft:rainforest_hills, CREATURE, tropicraft:tropi_spider, 30, 1, 1
17925, jungle, tropicraft:rainforest_hills, CREATURE, exoticbirds:lyrebird, 8, 2, 5
17926, jungle, tropicraft:rainforest_hills, CREATURE, exoticbirds:budgerigar, 10, 2, 5
17927, jungle, tropicraft:rainforest_hills, CREATURE, exoticbirds:cockatoo, 8, 2, 5
17928, jungle, tropicraft:rainforest_hills, CREATURE, exoticbirds:gouldianfinch, 5, 2, 5
17929, jungle, tropicraft:rainforest_hills, CREATURE, exoticbirds:macaw, 6, 2, 5
17930, jungle, tropicraft:rainforest_hills, CREATURE, exoticbirds:toucan, 6, 2, 5
17931, jungle, tropicraft:rainforest_hills, CREATURE, untitledduckmod:duck, 14, 4, 4
17932, jungle, tropicraft:rainforest_hills, CREATURE, untitledduckmod:goose, 12, 4, 4
17933, jungle, tropicraft:rainforest_island_mountains, MONSTER, minecraft:parrot, 15, 1, 2
17934, jungle, tropicraft:rainforest_island_mountains, MONSTER, tropicraft:v_monkey, 15, 1, 3
17935, jungle, tropicraft:rainforest_island_mountains, MONSTER, tropicraft:iguana, 15, 4, 4
17936, jungle, tropicraft:rainforest_island_mountains, MONSTER, tropicraft:tropicreeper, 5, 1, 2
17937, jungle, tropicraft:rainforest_island_mountains, MONSTER, tropicraft:eih, 5, 1, 1
17938, jungle, tropicraft:rainforest_island_mountains, MONSTER, tropicraft:tropiskelly, 8, 2, 4
17939, jungle, tropicraft:rainforest_island_mountains, MONSTER, tropicraft:tropi_spider, 8, 2, 2
17940, jungle, tropicraft:rainforest_island_mountains, MONSTER, tropicraft:tapir, 15, 2, 4
17941, jungle, tropicraft:rainforest_island_mountains, MONSTER, tropicraft:white_lipped_peccary, 15, 2, 4
17942, jungle, tropicraft:rainforest_island_mountains, MONSTER, tropicraft:jaguar, 5, 1, 2
17943, jungle, tropicraft:rainforest_island_mountains, MONSTER, tropicraft:hummingbird, 10, 3, 5
17944, jungle, tropicraft:rainforest_island_mountains, MONSTER, tropicraft:spider_monkey, 15, 5, 8
17945, jungle, tropicraft:rainforest_island_mountains, MONSTER, geode:redstonegeode, 30, 1, 1
17946, jungle, tropicraft:rainforest_island_mountains, MONSTER, geode:quartzgeode, 45, 1, 1
17947, jungle, tropicraft:rainforest_island_mountains, MONSTER, geode:lapisgeode, 35, 1, 1
17948, jungle, tropicraft:rainforest_island_mountains, MONSTER, geode:irongeode, 40, 1, 1
17949, jungle, tropicraft:rainforest_island_mountains, MONSTER, geode:goldgeode, 35, 1, 1
17950, jungle, tropicraft:rainforest_island_mountains, MONSTER, geode:glowstonegeode, 45, 1, 1
17951, jungle, tropicraft:rainforest_island_mountains, MONSTER, geode:emeraldgeode, 45, 1, 1
17952, jungle, tropicraft:rainforest_island_mountains, MONSTER, geode:diamondgeode, 25, 1, 1
17953, jungle, tropicraft:rainforest_island_mountains, MONSTER, geode:coalgeode, 50, 1, 1
17954, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:zombieswith_door, 16, 1, 1
17955, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:zombiesina_barrel, 20, 1, 1
17956, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:wither_strider, 24, 1, 1
17957, jungle, tropicraft:rainforest_island_mountains, MONSTER, touhou_little_maid:fairy, 20, 2, 6
17958, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
17959, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
17960, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:seared_spirit, 5, 1, 1
17961, jungle, tropicraft:rainforest_island_mountains, MONSTER, neapolitan:plantain_spider, 80, 3, 5
17962, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:restless_spirit, 40, 1, 1
17963, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:phantom_creeper, 17, 1, 1
17964, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:nightmare_stalker, 7, 1, 1
17965, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 7, 1, 1
17966, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:dread_hound, 24, 3, 5
17967, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
17968, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
17969, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:dark_vortex, 20, 1, 1
17970, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:bonescaller, 15, 1, 1
17971, jungle, tropicraft:rainforest_island_mountains, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 1
17972, jungle, tropicraft:rainforest_island_mountains, CREATURE, minecraft:ocelot, 10, 1, 1
17973, jungle, tropicraft:rainforest_island_mountains, CREATURE, minecraft:parrot, 10, 1, 2
17974, jungle, tropicraft:rainforest_island_mountains, CREATURE, tropicraft:tree_frog, 25, 2, 5
17975, jungle, tropicraft:rainforest_island_mountains, CREATURE, tropicraft:tropi_spider, 30, 1, 1
17976, jungle, tropicraft:rainforest_island_mountains, CREATURE, exoticbirds:lyrebird, 8, 2, 5
17977, jungle, tropicraft:rainforest_island_mountains, CREATURE, exoticbirds:budgerigar, 10, 2, 5
17978, jungle, tropicraft:rainforest_island_mountains, CREATURE, exoticbirds:cockatoo, 8, 2, 5
17979, jungle, tropicraft:rainforest_island_mountains, CREATURE, exoticbirds:gouldianfinch, 5, 2, 5
17980, jungle, tropicraft:rainforest_island_mountains, CREATURE, exoticbirds:macaw, 6, 2, 5
17981, jungle, tropicraft:rainforest_island_mountains, CREATURE, exoticbirds:toucan, 6, 2, 5
17982, jungle, tropicraft:rainforest_island_mountains, CREATURE, untitledduckmod:duck, 14, 4, 4
17983, jungle, tropicraft:rainforest_island_mountains, CREATURE, untitledduckmod:goose, 12, 4, 4
17984, jungle, tropicraft:rainforest_mountains, MONSTER, minecraft:parrot, 15, 1, 2
17985, jungle, tropicraft:rainforest_mountains, MONSTER, tropicraft:v_monkey, 15, 1, 3
17986, jungle, tropicraft:rainforest_mountains, MONSTER, tropicraft:iguana, 15, 4, 4
17987, jungle, tropicraft:rainforest_mountains, MONSTER, tropicraft:tropicreeper, 5, 1, 2
17988, jungle, tropicraft:rainforest_mountains, MONSTER, tropicraft:eih, 5, 1, 1
17989, jungle, tropicraft:rainforest_mountains, MONSTER, tropicraft:tropiskelly, 8, 2, 4
17990, jungle, tropicraft:rainforest_mountains, MONSTER, tropicraft:tropi_spider, 8, 2, 2
17991, jungle, tropicraft:rainforest_mountains, MONSTER, tropicraft:tapir, 15, 2, 4
17992, jungle, tropicraft:rainforest_mountains, MONSTER, tropicraft:white_lipped_peccary, 15, 2, 4
17993, jungle, tropicraft:rainforest_mountains, MONSTER, tropicraft:jaguar, 5, 1, 2
17994, jungle, tropicraft:rainforest_mountains, MONSTER, tropicraft:hummingbird, 10, 3, 5
17995, jungle, tropicraft:rainforest_mountains, MONSTER, tropicraft:spider_monkey, 15, 5, 8
17996, jungle, tropicraft:rainforest_mountains, MONSTER, geode:redstonegeode, 30, 1, 1
17997, jungle, tropicraft:rainforest_mountains, MONSTER, geode:quartzgeode, 45, 1, 1
17998, jungle, tropicraft:rainforest_mountains, MONSTER, geode:lapisgeode, 35, 1, 1
17999, jungle, tropicraft:rainforest_mountains, MONSTER, geode:irongeode, 40, 1, 1
18000, jungle, tropicraft:rainforest_mountains, MONSTER, geode:goldgeode, 35, 1, 1
18001, jungle, tropicraft:rainforest_mountains, MONSTER, geode:glowstonegeode, 45, 1, 1
18002, jungle, tropicraft:rainforest_mountains, MONSTER, geode:emeraldgeode, 45, 1, 1
18003, jungle, tropicraft:rainforest_mountains, MONSTER, geode:diamondgeode, 25, 1, 1
18004, jungle, tropicraft:rainforest_mountains, MONSTER, geode:coalgeode, 50, 1, 1
18005, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:zombieswith_door, 16, 1, 1
18006, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:zombiesina_barrel, 20, 1, 1
18007, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:wither_strider, 24, 1, 1
18008, jungle, tropicraft:rainforest_mountains, MONSTER, touhou_little_maid:fairy, 20, 2, 6
18009, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
18010, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
18011, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:seared_spirit, 5, 1, 1
18012, jungle, tropicraft:rainforest_mountains, MONSTER, neapolitan:plantain_spider, 80, 3, 5
18013, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:restless_spirit, 40, 1, 1
18014, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:phantom_creeper, 17, 1, 1
18015, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:nightmare_stalker, 7, 1, 1
18016, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 7, 1, 1
18017, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:dread_hound, 24, 3, 5
18018, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
18019, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
18020, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:dark_vortex, 20, 1, 1
18021, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:bonescaller, 15, 1, 1
18022, jungle, tropicraft:rainforest_mountains, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 1
18023, jungle, tropicraft:rainforest_mountains, CREATURE, minecraft:ocelot, 10, 1, 1
18024, jungle, tropicraft:rainforest_mountains, CREATURE, minecraft:parrot, 10, 1, 2
18025, jungle, tropicraft:rainforest_mountains, CREATURE, tropicraft:tree_frog, 25, 2, 5
18026, jungle, tropicraft:rainforest_mountains, CREATURE, tropicraft:tropi_spider, 30, 1, 1
18027, jungle, tropicraft:rainforest_mountains, CREATURE, exoticbirds:lyrebird, 8, 2, 5
18028, jungle, tropicraft:rainforest_mountains, CREATURE, exoticbirds:budgerigar, 10, 2, 5
18029, jungle, tropicraft:rainforest_mountains, CREATURE, exoticbirds:cockatoo, 8, 2, 5
18030, jungle, tropicraft:rainforest_mountains, CREATURE, exoticbirds:gouldianfinch, 5, 2, 5
18031, jungle, tropicraft:rainforest_mountains, CREATURE, exoticbirds:macaw, 6, 2, 5
18032, jungle, tropicraft:rainforest_mountains, CREATURE, exoticbirds:toucan, 6, 2, 5
18033, jungle, tropicraft:rainforest_mountains, CREATURE, untitledduckmod:duck, 14, 4, 4
18034, jungle, tropicraft:rainforest_mountains, CREATURE, untitledduckmod:goose, 12, 4, 4
18035, jungle, tropicraft:rainforest_plains, MONSTER, minecraft:parrot, 15, 1, 2
18036, jungle, tropicraft:rainforest_plains, MONSTER, tropicraft:v_monkey, 15, 1, 3
18037, jungle, tropicraft:rainforest_plains, MONSTER, tropicraft:iguana, 15, 4, 4
18038, jungle, tropicraft:rainforest_plains, MONSTER, tropicraft:tropicreeper, 5, 1, 2
18039, jungle, tropicraft:rainforest_plains, MONSTER, tropicraft:eih, 5, 1, 1
18040, jungle, tropicraft:rainforest_plains, MONSTER, tropicraft:tropiskelly, 8, 2, 4
18041, jungle, tropicraft:rainforest_plains, MONSTER, tropicraft:tropi_spider, 8, 2, 2
18042, jungle, tropicraft:rainforest_plains, MONSTER, tropicraft:tapir, 15, 2, 4
18043, jungle, tropicraft:rainforest_plains, MONSTER, tropicraft:white_lipped_peccary, 15, 2, 4
18044, jungle, tropicraft:rainforest_plains, MONSTER, tropicraft:jaguar, 5, 1, 2
18045, jungle, tropicraft:rainforest_plains, MONSTER, tropicraft:hummingbird, 10, 3, 5
18046, jungle, tropicraft:rainforest_plains, MONSTER, tropicraft:spider_monkey, 15, 5, 8
18047, jungle, tropicraft:rainforest_plains, MONSTER, geode:redstonegeode, 30, 1, 1
18048, jungle, tropicraft:rainforest_plains, MONSTER, geode:quartzgeode, 45, 1, 1
18049, jungle, tropicraft:rainforest_plains, MONSTER, geode:lapisgeode, 35, 1, 1
18050, jungle, tropicraft:rainforest_plains, MONSTER, geode:irongeode, 40, 1, 1
18051, jungle, tropicraft:rainforest_plains, MONSTER, geode:goldgeode, 35, 1, 1
18052, jungle, tropicraft:rainforest_plains, MONSTER, geode:glowstonegeode, 45, 1, 1
18053, jungle, tropicraft:rainforest_plains, MONSTER, geode:emeraldgeode, 45, 1, 1
18054, jungle, tropicraft:rainforest_plains, MONSTER, geode:diamondgeode, 25, 1, 1
18055, jungle, tropicraft:rainforest_plains, MONSTER, geode:coalgeode, 50, 1, 1
18056, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:zombieswith_door, 16, 1, 1
18057, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:zombiesina_barrel, 20, 1, 1
18058, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:wither_strider, 24, 1, 1
18059, jungle, tropicraft:rainforest_plains, MONSTER, touhou_little_maid:fairy, 20, 2, 6
18060, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:skeleton_thrasher, 10, 1, 1
18061, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:skeleton_bomb, 10, 1, 1
18062, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:seared_spirit, 5, 1, 1
18063, jungle, tropicraft:rainforest_plains, MONSTER, neapolitan:plantain_spider, 80, 3, 5
18064, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:restless_spirit, 40, 1, 1
18065, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:phantom_creeper, 17, 1, 1
18066, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:nightmare_stalker, 7, 1, 1
18067, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:fallen_chaos_knight, 7, 1, 1
18068, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:dread_hound, 24, 3, 5
18069, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:decrepit_skeleton, 40, 1, 1
18070, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:decaying_zombie, 35, 1, 1
18071, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:dark_vortex, 20, 1, 1
18072, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:bonescaller, 15, 1, 1
18073, jungle, tropicraft:rainforest_plains, MONSTER, born_in_chaos_v1:baby_skeleton, 20, 1, 1
18074, jungle, tropicraft:rainforest_plains, CREATURE, minecraft:ocelot, 10, 1, 1
18075, jungle, tropicraft:rainforest_plains, CREATURE, minecraft:parrot, 10, 1, 2
18076, jungle, tropicraft:rainforest_plains, CREATURE, tropicraft:tree_frog, 25, 2, 5
18077, jungle, tropicraft:rainforest_plains, CREATURE, tropicraft:tropi_spider, 30, 1, 1
18078, jungle, tropicraft:rainforest_plains, CREATURE, exoticbirds:lyrebird, 8, 2, 5
18079, jungle, tropicraft:rainforest_plains, CREATURE, exoticbirds:budgerigar, 10, 2, 5
18080, jungle, tropicraft:rainforest_plains, CREATURE, exoticbirds:cockatoo, 8, 2, 5
18081, jungle, tropicraft:rainforest_plains, CREATURE, exoticbirds:gouldianfinch, 5, 2, 5
18082, jungle, tropicraft:rainforest_plains, CREATURE, exoticbirds:macaw, 6, 2, 5
18083, jungle, tropicraft:rainforest_plains, CREATURE, exoticbirds:toucan, 6, 2, 5
18084, jungle, tropicraft:rainforest_plains, CREATURE, untitledduckmod:duck, 14, 4, 4
18085, jungle, tropicraft:rainforest_plains, CREATURE, untitledduckmod:goose, 12, 4, 4
18086, nether, starmute:soul_sand_valley_d, MONSTER, minecraft:skeleton, 20, 5, 5
18087, nether, starmute:soul_sand_valley_d, MONSTER, minecraft:enderman, 10, 2, 3
18088, nether, starmute:soul_sand_valley_d, MONSTER, geode:redstonegeode, 20, 1, 1
18089, nether, starmute:soul_sand_valley_d, MONSTER, geode:quartzgeode, 20, 1, 1
18090, nether, starmute:soul_sand_valley_d, MONSTER, geode:lapisgeode, 20, 1, 1
18091, nether, starmute:soul_sand_valley_d, MONSTER, geode:irongeode, 20, 1, 1
18092, nether, starmute:soul_sand_valley_d, MONSTER, geode:goldgeode, 20, 1, 1
18093, nether, starmute:soul_sand_valley_d, MONSTER, geode:glowstonegeode, 20, 1, 1
18094, nether, starmute:soul_sand_valley_d, MONSTER, geode:emeraldgeode, 20, 1, 1
18095, nether, starmute:soul_sand_valley_d, MONSTER, geode:diamondgeode, 25, 1, 1
18096, nether, starmute:soul_sand_valley_d, MONSTER, geode:coalgeode, 20, 1, 1
18097, nether, starmute:soul_sand_valley_d, MONSTER, minecraft:zombified_piglin, 5, 1, 4
18098, nether, starmute:soul_sand_valley_d, MONSTER, minecraft:ghast, 5, 2, 3
18099, nether, starmute:soul_sand_valley_d, CREATURE, minecraft:strider, 30, 1, 2
18100, nether, starmute:soul_sand_valley_d, CREATURE, untitledduckmod:duck, 22, 1, 2
18101, nether, starmute:soul_sand_valley_d, CREATURE, untitledduckmod:goose, 22, 1, 2
18102, nether, starmute:toxic_heap, MONSTER, minecraft:phantom, 10, 1, 1
18103, nether, starmute:toxic_heap, MONSTER, minecraft:magma_cube, 30, 1, 3
18104, nether, starmute:toxic_heap, MONSTER, geode:redstonegeode, 20, 1, 1
18105, nether, starmute:toxic_heap, MONSTER, geode:quartzgeode, 20, 1, 1
18106, nether, starmute:toxic_heap, MONSTER, geode:lapisgeode, 20, 1, 1
18107, nether, starmute:toxic_heap, MONSTER, geode:irongeode, 20, 1, 1
18108, nether, starmute:toxic_heap, MONSTER, geode:goldgeode, 20, 1, 1
18109, nether, starmute:toxic_heap, MONSTER, geode:glowstonegeode, 20, 1, 1
18110, nether, starmute:toxic_heap, MONSTER, geode:emeraldgeode, 20, 1, 1
18111, nether, starmute:toxic_heap, MONSTER, geode:diamondgeode, 25, 1, 1
18112, nether, starmute:toxic_heap, MONSTER, geode:coalgeode, 20, 1, 1
18113, nether, starmute:toxic_heap, MONSTER, minecraft:zombified_piglin, 5, 1, 4
18114, nether, starmute:toxic_heap, MONSTER, minecraft:ghast, 5, 2, 3
18115, nether, starmute:toxic_heap, CREATURE, minecraft:strider, 30, 1, 2
18116, nether, starmute:toxic_heap, CREATURE, untitledduckmod:duck, 22, 1, 2
18117, nether, starmute:toxic_heap, CREATURE, untitledduckmod:goose, 22, 1, 2
18118, nether, starmute:toxic_springs, MONSTER, minecraft:phantom, 10, 1, 1
18119, nether, starmute:toxic_springs, MONSTER, minecraft:magma_cube, 30, 1, 3
18120, nether, starmute:toxic_springs, MONSTER, geode:redstonegeode, 20, 1, 1
18121, nether, starmute:toxic_springs, MONSTER, geode:quartzgeode, 20, 1, 1
18122, nether, starmute:toxic_springs, MONSTER, geode:lapisgeode, 20, 1, 1
18123, nether, starmute:toxic_springs, MONSTER, geode:irongeode, 20, 1, 1
18124, nether, starmute:toxic_springs, MONSTER, geode:goldgeode, 20, 1, 1
18125, nether, starmute:toxic_springs, MONSTER, geode:glowstonegeode, 20, 1, 1
18126, nether, starmute:toxic_springs, MONSTER, geode:emeraldgeode, 20, 1, 1
18127, nether, starmute:toxic_springs, MONSTER, geode:diamondgeode, 25, 1, 1
18128, nether, starmute:toxic_springs, MONSTER, geode:coalgeode, 20, 1, 1
18129, nether, starmute:toxic_springs, MONSTER, minecraft:zombified_piglin, 5, 1, 4
18130, nether, starmute:toxic_springs, MONSTER, minecraft:ghast, 5, 2, 3
18131, nether, starmute:toxic_springs, CREATURE, minecraft:strider, 30, 1, 2
18132, nether, starmute:toxic_springs, CREATURE, untitledduckmod:duck, 22, 1, 2
18133, nether, starmute:toxic_springs, CREATURE, untitledduckmod:goose, 22, 1, 2
18134, plains, tropicraft:tropics, MONSTER, minecraft:parrot, 15, 1, 2
18135, plains, tropicraft:tropics, MONSTER, tropicraft:v_monkey, 15, 1, 3
18136, plains, tropicraft:tropics, MONSTER, tropicraft:iguana, 15, 4, 4
18137, plains, tropicraft:tropics, MONSTER, tropicraft:tropicreeper, 5, 1, 2
18138, plains, tropicraft:tropics, MONSTER, tropicraft:eih, 5, 1, 1
18139, plains, tropicraft:tropics, MONSTER, tropicraft:tropiskelly, 8, 2, 4
18140, plains, tropicraft:tropics, MONSTER, tropicraft:tropi_spider, 8, 2, 2
18141, plains, tropicraft:tropics, MONSTER, tropicraft:tropibee, 10, 4, 4
